puzzleId	word	row	column	direction	clueContent	Edge (y/n)	Clue length	Image prompt	Image addition (if needed)	Puzzle number	Difficult word (y / n)	Art comments (build test)		
000017	PARALYSIS	1	2	down	Immobile state	Y	14			17	y			
000017	AZA	1	3	down	__lea	Y	5			17				
000017	IZA	5	3	down	W__rd	N	5			17				
000017	Y	9	3	down	Yen	N	3			17				
000017	R	1	4	down	<i>	Y	3	Image of an urn	Text under the image: U_n	17				
000017	CSS	3	4	down	Web language	N	12			17				
000017	LEM	7	4	down	Low emission	N	12			17				
000017	TREATISE	1	5	down	Thesis	Y	6			17	y			
000017	NORM	1	6	down	Status quo	Y	10			17				
000017	DART	6	6	down	Pub game	N	8			17				
000017	EA	1	7	down	<i>	Y	3	Image of a heart emoji	Text under the image: H__rt	17				
000017	EZE	4	7	down	Sne__	N	5			17				
000017	IY	8	7	down	Industrial Yard	N	15			17				
000017	RDX	1	8	down	Explosive	Y	9			17				
000017	MATER	5	8	down	Alma __	Y	7			17	y			
000018	PAINTED	2	1	across	<i>	Y	3	Image of a man painting a wall		18				
000018	HI	3	1	across	Hello	Y	5			18				
000018	ORAL	3	4	across	Spoken	N	6			18				
000018	ELITE	4	1	across	VIP group	Y	9			18				
000018	S	4	7	across	Singular	N	8			18				
000018	N	5	1	across	Negative	Y	8			18				
000018	SAKE	5	3	across	Rice wine	N	9			18	y			
000018	OUST	6	1	across	Kick out	Y	8			18	y			
000018	TC	6	6	across	Terms & Conditions	N	18			18				
000018	TW	7	1	across	Two words	Y	9			18				
000018	IDLE	7	4	across	Doing nothing	N	13			18				
000018	YAHOO	8	1	across	__ mail	Y	7			18	y			
000018	D	8	7	across	Bad grade	N	9			18				
000018	P	9	1	across	Perimeter	Y	9			18				
000018	ANOVA	9	3	across	Cas__	N	5			18	y			
000018	EXA	10	1	across	<i>	Y	3	Image of a hexagon	Text under the image: H__gon	18				
000018	MAR	10	5	across	Spoil or ruin	Y	13			18				
000018	PHENOTYPE	1	2	down	Visible trait	Y	13			18	y			
000018	AIL	1	3	down	<i>	Y	3	Image of the back of a hand with an arrow pointing to the nail	N__	18				
000018	UWA	5	3	down	K__it	N	5			18				
000018	X	9	3	down	Unknown value	N	13			18				
000018	I	1	4	down	Roman one	Y	9			18				
000018	ISS	3	4	down	Intl space stn	N	14			18				
000018	HAA	7	4	down	Hi-altitude area	N	16			18				
000018	NOTATION	1	5	down	Music sign	Y	10			18				
000018	TREK	1	6	down	<i>	Y	3	Image of a woman in trekking gear	Text under the image: __king	18		Single blank		
000018	DOOM	6	6	down	Gloomy end	N	10			18				
000018	EA	1	7	down	Electronic Arts	Y	15			18		New image addition		
000018	ETL	4	7	down	Enterprise Tool	N	15			18				
000018	VA	8	7	down	Veterans Affairs	N	16			18				
000018	DLS	1	8	down	Digital Library System	Y	22			18				
000018	CEDAR	5	8	down	<i>	Y	3	Image of a cedar wood		18	y	Image not appearing		
000254	COMPASS	2	1	across	<i>	Y	3	Image of compass 		19				
000254	HAM	3	1	across	cured meat	Y	10			19				
000254	NMI	3	5	across	Nautical mile	N	13			19				
000254	AT	4	1	across	place preposition	Y	17			19				
000254	UNIT	4	4	across	Single part	N	11			19				
000254	RSVP	5	1	across	Invitation response	Y	19			19				
000254	TE	5	6	across	Tight End	N	9			19				
000254	ITCH	6	3	across	Scratchy feeling	N	16			19				
000254	M	6	1	across	Merchant	Y	8			19				
000254	IGLOO	7	1	across	<i>	Y	3	Image of a igloo		19				
000254	C	7	7	across	Company	N	7			19				
000254	NEE	8	1	across	Maiden name indicator	Y	21			19				
000254	PAR	8	5	across	__ROT	N	5			19				
000254	GO	9	1	across	Get moving	Y	10			19				
000254	DENY	9	4	across	Say no	Y	6			19				
000254	CHARMING	1	2	down	Very pleasant	Y	13			19				
000254	OATS	1	3	down	<i>	Y	3	Image of two boats in a lake	B__	19				
000254	MM	1	4	down	Millimeter	Y	10			19				
000254	ANN	1	6	down	__ Arbor	Y	8			19				
000254	SMITH	1	7	down	Actress Maggie  __	Y	18			19				
000254	SITE	1	8	down	Construction spot	Y	17			19				
000254	P	1	5	down	Partial	Y	7			19				
000254	UPTO	3	5	down	As far as	N	9			19				
000254	VILE	4	4	down	Totally wicked	N	14			19				
000254	COPE	5	6	down	Deal with	N	9			19				
000254	GEO	6	3	down	Earth-related	N	13			19				1
000254	CRY	6	8	down	<i>	Y	3	Image of a crying face		19				1
000254	AN	7	7	down	__alysis	N	8			19				1
000254	D	8	5	down	Digital	N	7			19				1
000020	SCATTER	2	1	across	Disperse seeds	Y	14			20				
000020	EZ	3	1	across	Enhanced Zoom	Y	13			20	y			
000020	HEAT	3	4	across	Warmth	N	6			20				
000020	PEARL	4	1	across	<i>	Y	3	Image of a pearl in a oyster shell		20				
000020	W	4	7	across	Washington	N	10			20				
000020	T	5	1	across	Temperature	Y	11			20				
000020	MILD	5	3	across	Not spicy	N	9			20				
000020	EVIL	6	1	across	<i>	Y	3	Image of a devil emoji		20				
000020	AM	6	6	across	Morning hours	N	13			20				
000020	MT	7	1	across	Mountain	Y	8			20				
000020	LIMO	7	4	across	Long car	N	8			20				
000020	BAKER	8	1	across	<i>	Y	3	Image of baker holding freshly baked cookies		20				
000020	T	8	7	across	Telephone	N	9			20				
000020	E	9	1	across	Explanation	Y	11			20				
000020	BRIDE	9	3	across	Groom's partner	N	15			20				
000020	RYA	10	1	across	Nordic rug	Y	10			20	y			
000020	SYL	10	5	across	__via Plath	Y	11			20				
000020	SEPTEMBER	1	2	down	Ninth month	Y	11			20				
000020	CZE	1	3	down	Czech Rep.	Y	10			20				
000020	VTA	5	3	down	Virtual Asst.	N	13			20				
000020	Y	9	3	down	Letter after X	N	14			20				
000020	A	1	4	down	Artificial	Y	10			20				
000020	AMI	3	4	down	French pal	N	10			20				
000020	KBA	7	4	down	Key Biz Area	N	12			20	y			
000020	THRILLER	1	5	down	Suspense novel	Y	14			20	y			
000020	TELL	1	6	down	Show and __	Y	11			20				
000020	IRIS	6	6	down	Flower	N	6			20	y			
000020	EA	1	7	down	Executive Assistant	Y	19			20				
000020	DAM	4	7	down	Embankment	N	10			20				
000020	DY	8	7	down	Dynamic Yield	N	13			20				
000020	RTW	1	8	down	<i>	Y	3	Image of an artwork in a gallery	Text under the image: A__ork	20				
000020	MOTEL	5	8	down	Roadside Inn	Y	12			20				
000021	ATHEISM	2	1	across	Opposite of theism	Y	18			21				
000021	CAZ	3	1	across	Al__ar of Seville 	Y	18			21	y			
000021	WTA	3	5	across	Winner Takes All 	N	17			21				
000021	CX	4	1	across	Customer Experience	Y	19			21				
000021	REIN	4	4	across	Horse gear	N	10			21	y			
000021	LIME	5	1	across	<i>	Y	3	Image of a cut-up lime		21				
000021	FL	5	6	across	Florida	N	7			21				
000021	A	6	1	across	Automobile 	Y	11			21				
000021	IMPLY	6	3	across	Suggest	N	7			21				
000021	IGNORE	7	1	across	Overlook	Y	8			21				
000021	MOTTO	8	1	across	Maxim	Y	5			21	y			
000021	Y	8	7	across	Fork shape	N	10			21				
000021	EL	9	1	across	<i>	Y	3	Image of an Elm tree	Text under the image: __m	21				
000021	EXAM	9	4	across	Test	N	4			21				
000021	DFW	10	1	across	Dallas, Fort Worth	Y	18			21				
000021	YAA	10	5	across	Yes, sure!	Y	10			21				
000021	ACCLAIMED	1	2	down	Well known	Y	10			21				
000021	TAXI	1	3	down	<i>	Y	3	Image of a taxi		21				
000021	GOLF	6	3	down	Tiger's game	N	12			21	y			
000021	HZ	1	4	down	Hertz	Y	5			21				
000021	MINT	4	4	down	Green herb	N	10			21				
000021	W	9	4	down	West	N	4			21				
000021	E	1	5	down	<i>	Y	3	Image of a hose	Text under the image: Hos_	21				
000021	REMOTE	3	5	down	__ control	N	10			21				
000021	IWE	1	6	down	B__ekly	Y	7			21				
000021	PROXY	5	6	down	Stand-in	N	8			21	y			
000021	STIFLE	1	7	down	Suppress	Y	8			21				
000021	AA	8	7	down	All aboard	N	10			21				
000021	MANLY	1	8	down	Masculine	Y	9			21				
000021	YMA	7	8	down	Young Media Alliance	Y	20			21				
000022	CRUSHED	2	1	across	Flattened	Y	9			22	y			
000022	OY	3	1	across	<i>	Y	3	Image of a toy robot	Text under the image: T__	22				
000022	TOAD	3	4	across	Frog-like	N	9			22				
000022	METRO	4	1	across	<i>	Y	3	Image of a metro rail		22				
000022	T	4	7	across	Transportation	N	14			22				
000022	P	5	1	across	Professor 	Y	10			22				
000022	RAFT	5	3	across	River ride	N	10			22	y			
000022	LIMP	6	1	across	Walk unevenly	Y	13			22	y			
000022	XS	6	6	across	Very small	N	10			22				
000022	AV	7	1	across	<i>	Y	3	Image of an ATV	text under the image: _T_	22				
000022	PATH	7	4	across	Trail way	N	9			22				
000022	INDEX	8	1	across	List in a book	Y	14			22				
000022	R	8	7	across	Range	N	5			22				
000022	N	9	1	across	Navigation	Y	10			22				
000022	PRIZE	9	3	across	Like the Nobel	N	14			22				
000022	TYA	10	1	across	<i>	Y	3	Image of the courtyard of a house	Text under the image: Cour__rd	22		Added text		
000022	SYD	10	5	across	Sydney	Y	6			22				
000022	COMPLAINT	1	2	down	Grumble	Y	7			22	y			
000022	RYE	1	3	down	Whiskey grain	Y	13			22				
000022	IVN	5	3	down	I've never	N	10			22				
000022	Y	9	3	down	Yearbook 	N	9			22				
000022	U	1	4	down	180-degree turn	Y	15			22				
000022	TRM	3	4	down	Tram	N	4			22				
000022	DPA	7	4	down	Data Prot. Act	N	14			22				
000022	STRAPPER	1	5	down	Brawny type	Y	11			22	y			
000022	HOOF	1	6	down	<i>	Y	3	Image of a horse's hoof		22				
000022	AXIS	6	6	down	Earth's line	N	12			22				
000022	EA	1	7	down	Oc__n	Y	5			22				
000022	TXT	4	7	down	Text	N	4			22				
000022	ZY	8	7	down	Zero Noise	N	10			22				
000022	DDT	1	8	down	Dynamic debug tech	Y	18			22				
000022	SHRED	5	8	down	<i>	Y	3	Image of a sheet of paper half-shredded in a paper shredder		22	y			
000255	LOBSTER	2	1	across	<i>	Y	3	Image of a lobster 		23				
000255	EKE	3	1	across	Barely manage 	Y	14			23				
000255	IRA	3	5	across	V__l	N	4			23				
000255	MR	4	1	across	Polite address	Y	14			23				
000255	OKAY	4	4	across	Alright 	N	8			23				
000255	OARS	5	1	across	<i>	Y	3	Image of oars 		23				
000255	SS	5	6	across	Gla__	N	5			23				
000255	ALOE	6	3	across	__ vera 	N	8			23				
000255	N	6	1	across	North	Y	5			23				
000255	ACTOR	7	1	across	Stage star 	Y	11			23				
000255	A	7	7	across	Assistant	N	9			23				
000255	DAS	8	1	across	__hboard	Y	8			23				
000255	CAB	8	5	across	Taxi	N	4			23				
000255	ET	9	1	across	Tick__	Y	6			23				
000255	PANS	9	4	across	Pots and __	Y	11			23				
000255	LEMONADE	1	2	down	<i>	Y	3	Image of a glass of lemonade		23				
000255	OKRA	1	3	down	<i>	Y	3	Image of a piece of okra 		23				
000255	BE	1	4	down	__autiful 	Y	10			23				
000255	TIK	1	6	down	__Tok	Y	5			23				
000255	ERASE	1	7	down	<i>	Y	3	Image of an eraser 	__r	23				
000255	RAYS	1	8	down	X-__	Y	4			23				
000255	S	1	5	down	Subway	Y	6			23				
000255	OSLO	3	5	down	Nordic capital	N	14			23				
000255	RATS	4	4	down	Gosh darn it 	N	13			23				
000255	ORCA	5	6	down	Killer whale 	N	13			23				
000255	CAT	6	3	down	Mouse catcher 	N	14			23				1
000255	ABS	6	8	down	Core muscles	Y	12			23				1
000255	AN	7	7	down	D__ce	N	5			23				1
000255	P	8	5	down	Path	N	4			23				1
000024	BATHTUB	2	1	across	<i>	Y	3	Image of a bathtub		24				
000024	AREA	3	1	across	Length x breadth	Y	16			24				
000024	NU	3	6	across	Neutron unit	N	12			24				
000024	L	4	1	across	Liter	Y	5			24				
000024	APRIL	4	3	across	__ Fools	N	8			24				
000024	LAMP	5	1	across	<i>	Y	3	Image of a lamp		24				
000024	QL	5	6	across	Queensland	N	10			24	y			
000024	IE	6	1	across	Import-Export	Y	13			24				
000024	YSU	6	4	across	Yanshan Univ.	N	13			24				
000024	SRY	7	1	across	Texter's sorry	Y	14			24				
000024	AEC	7	5	across	Gyn__ologist	N	12			24	y			
000024	TIDAL	8	1	across	__ wave	Y	7			24				
000024	U	8	7	across	Uranium	N	7			24				
000024	IA	9	1	across	International Airlines	Y	22			24				
000024	BOUT	9	4	across	Ring match	N	10			24				
000024	CLEANSE	10	1	across	Disinfect	Y	9			24	y			
000024	BALLISTIC	1	2	down	__ missile	Y	10			24	y			
000024	AR	1	3	down	<i>	Y	3	Image of a square	Text under the image: Squ__e	24				
000024	AERIAL	4	3	down	Sky view	N	8			24				
000024	TEAM	1	4	down	Squad	Y	5			24				
000024	YD	6	4	down	Yard	N	4			24				
000024	E	9	4	down	Error	N	5			24				
000024	HAPPY	1	5	down	<i>	Y	3	Emoji of a person smiling		24				
000024	ABA	7	5	down	__cus	N	5			24	y			
000024	T	1	6	down	<i>	Y	3	Image of a t-shirt		24				
000024	R	3	6	down	Radius 	N	7			24				
000024	SALON	5	6	down	Parlor	N	6			24				
000024	UNIQUE	1	7	down	Rare	Y	4			24				
000024	US	8	7	down	United States	N	13			24				
000024	BULL	1	8	down	Rodeo star	Y	10			24				
000024	CUTE	6	8	down	Adorable	Y	8			24				
000025	ASTOUND	2	1	across	Blow away	Y	9			25				
000025	LINE	3	1	across	<i>	Y	3	Image of a line		25				
000025	OR	3	6	across	Option word	N	11			25				
000025	LGS	4	1	across	Learning Game Software	Y	22			25				
000025	SSS	4	5	across	Sizzling sound	N	14			25				
000025	OM	5	1	across	Yoga chant	Y	10			25				
000025	STE	5	4	across	Toa__r	N	6			25				
000025	WASTE	6	1	across	Trash	Y	5			25				
000025	V	6	7	across	Versus	N	6			25				
000025	A	7	1	across	Adult	Y	5			25				
000025	LIMBO	7	3	across	Gray area	N	9			25				
000025	NEAT	8	1	across	Clean look	Y	10			25				
000025	IW	8	6	across	Infinity War	N	12			25				
000025	CUPCAKE	9	1	across	<i>	Y	3	Image of a cupcake		25				
000025	EX	10	1	across	Past partner	Y	12			25				
000025	HEEL	10	4	across	<i>	Y	3	Image of one of a pair of heels with an arrow pointing to the heel		25				
000025	ALLOWANCE	1	2	down	Pocket money	Y	12			25				
000025	SIGMA	1	3	down	<i>	Y	3	Image of the greek letter sigma		25				
000025	EUX	7	3	down	End User Exp	N	12			25				
000025	TNS	1	4	down	Trust and Safety	Y	16			25				
000025	SLAP	5	4	down	Smack	N	5			25				
000025	OE	1	5	down	Optical engine	Y	14			25				
000025	STITCH	4	5	down	Sew	N	3			25				
000025	U	1	6	down	Unitary	Y	7			25				
000025	STEM	3	6	down	Plant part	N	10			25				
000025	AE	8	6	down	Atomic energy	N	13			25				
000025	NOSE	1	7	down	<i>	Y	3	Image of a nose		25				
000025	BIKE	6	7	down	Two wheeler	N	11			25				
000025	DRS	1	8	down	<i>	Y	3	Image of a doctor in scrubs and a coat		25				
000025	VOWEL	5	8	down	A, E, I, O, U	Y	13			25				
000026	ANATOMY	2	1	across	Study of the body	Y	17			26				
000026	NODE	3	1	across	Lymph __	Y	8			26				
000026	UO	3	6	across	Q__te	N	5			26				
000026	CBS	4	1	across	TV network	Y	10			26				
000026	BLU	4	5	across	__-ray disc	N	11			26				
000026	EL	5	1	across	<i>	Y	3	Image of a metal being welded	W__d	26				
000026	RAE	5	4	across	Norma __	N	8			26				
000026	SEDAN	6	1	across	Family car	Y	10			26				
000026	T	6	7	across	After S	N	7			26				
000026	T	7	1	across	Tornado	Y	7			26				
000026	ANKLE	7	3	across	Foot part	N	9			26				
000026	RISK	8	1	across	Danger	Y	6			26				
000026	ON	8	6	across	Old Navy	N	8			26				
000026	ATHEIST	9	1	across	Non-believer	Y	12			26				
000026	LS	10	1	across	Levi Strauss	Y	12			26				
000026	DISH	10	4	across	<i>	Y	3	Image of a satellite dish		26				
000026	ANCESTRAL	1	2	down	Hereditary	Y	10			26				
000026	NOBLE	1	3	down	Aristocratic	Y	12			26				
000026	ITS	7	3	down	I of TGIF	N	9			26				
000026	ADS	1	4	down	Commercials	Y	11			26				
000026	DASH	5	4	down	Morse code bit	N	14			26				
000026	TE	1	5	down	<i>	Y	3	Image of a tent	__nt	26				
000026	RANKED	4	5	down	Graded	N	6			26				
000026	O	1	6	down	Opportunity	Y	11			26				
000026	BANK	3	6	down	River edge	N	10			26				
000026	II	8	6	down	Two, in Rome	N	12			26				
000026	MULE	1	7	down	<i>	Y	3	Image of a mule		26				
000026	LOSS	6	7	down	Not a gain	N	10			26				
000026	YOU	1	8	down	Not me	Y	6			26				
000026	TENTH	5	8	down	Ninth follower	Y	14			26				
000256	BRAVERY	2	1	across	Heroic quality	Y	14			27				
000256	ROB	3	1	across	Steal	Y	5			27				
000256	ROO	3	5	across	Aussie jumper	N	13			27				
000256	AS	4	1	across	Like	Y	4			27				
000256	SAUD	4	4	across	__i Arabia	N	10			27				
000256	CENT	5	1	across	<i>	Y	3	Image of a cent coin 		27				
000256	NA	5	6	across	Not applicable	N	14			27				
000256	ARID	6	3	across	Desert-like	N	11			27				
000256	E	6	1	across	_agle	Y	5			27				
000256	LEMON	7	1	across	<i>	Y	3	Image of a lemon 		27				
000256	G	7	7	across	_olf club	N	9			27				
000256	EVE	8	1	across	L__l	Y	4			27				
000256	FLY	8	5	across	Soar	N	4			27				
000256	TA	9	1	across	__ste 	Y	6			27				
000256	FOAM	9	4	across	Sudsy stuff	Y	11			27				
000256	BRACELET	1	2	down	<i>	Y	3	Image of a bracelet 		27				
000256	ROSE	1	3	down	<i>	Y	3	Image of a rose 		27				
000256	AB	1	4	down	__le 	Y	5			27				
000256	ERA	1	6	down	Time span	Y	9			27				
000256	ROUND	1	7	down	Circular 	Y	9			27				
000256	YODA	1	8	down	<i>	Y	3	Image of baby yoda 		27				
000256	V	1	5	down	Vanadium	Y	8			27				
000256	STRO	3	5	down	A__naut 	N	8			27				
000256	NAME	4	4	down	Label	N	5			27				
000256	INFO	5	6	down	Data	N	4			27				
000256	EVA	6	3	down	Actress Longoria	N	16			27				1
000256	GYM	6	8	down	Workout place	Y	13			27				1
000256	LA	7	7	down	So's follower	N	13			27				1
000256	F	8	5	down	First	N	5			27				1
000028	TANGLED	2	1	across	Disney film	Y	11			28				
000028	HUT	3	1	across	<i>	Y	3	Image of a hut		28				
000028	UNE	3	5	across	French one	N	10			28				
000028	ER	4	1	across	Emergency Room	Y	14			28				
000028	MITT	4	4	across	Baseball glove	N	14			28				
000028	RACE	5	1	across	<i>	Y	3	Image of a race track with two athletes running, one behind the other		28				
000028	RE	5	6	across	Og__	N	4			28				
000028	A	6	1	across	First letter	Y	12			28				
000028	AMBER	6	3	across	Resin	N	5			28				
000028	PAROLE	7	1	across	Early exit	Y	10			28				
000028	INDIE	8	1	across	Artsy film	Y	10			28				
000028	O	8	7	across	Hoop shape	N	10			28				
000028	ST	9	1	across	<i>	Y	3	Image of a staircase	Text under the image: __airs	28				
000028	REAR	9	4	across	Back end	N	8			28				
000028	TIT	10	1	across	__ for tat	Y	10			28				
000028	DAR	10	5	across	__ling	Y	6			28				
000028	THERAPIST	1	2	down	Shrink	Y	6			28				
000028	AURA	1	3	down	Surrounding radiance	Y	20			28				
000028	ANTI	6	3	down	Against	N	7			28				
000028	NT	1	4	down	<i>	Y	3	Image of an ant	Text under the image: A__	28		Changed text		
000028	CARD	4	4	down	Deck item	N	9			28				
000028	T	9	4	down	Transistor	N	10			28				
000028	G	1	5	down	Grand 	Y	6			28				
000028	MEMOIR	3	5	down	Life tale	N	9			28				
000028	LUI	1	6	down	B__sh-green	Y	11			28				
000028	BLEED	5	6	down	Lose blood	N	10			28				
000028	ENTREE	1	7	down	Main course	Y	11			28				
000028	AA	8	7	down	Amino Acid	N	10			28				
000028	DETER	1	8	down	Frighten off	Y	12			28				
000028	ORR	7	8	down	Hockey's Bobby	Y	14			28				
000029	DEPRESS	2	1	across	Make sad	Y	8			29				
000029	ICY	3	1	across	Very cold	Y	9			29				
000029	BAT	3	5	across	Baseball club	N	13			29				
000029	SH	4	1	across	<i>	Y	3	Image of a sheep	Text under the image: __eep	29				
000029	ABLE	4	4	across	Capable	N	7			29				
000029	COMP	5	1	across	<i>	Y	3	Image of a computer	Text under the image: __uter	29		Changed text		
000029	MR	5	6	across	Mister	N	6			29				
000029	O	6	1	across	October	Y	7			29				
000029	APRON	6	3	across	Chef's wear	N	11			29				
000029	UNSEEN	7	1	across	Hidden	Y	6			29				
000029	REHAB	8	1	across	Postop therapy	Y	14			29				
000029	I	8	7	across	Information	N	11			29				
000029	SX	9	1	across	<i>	Y	3	Image of six bowling pins	Text under the image: _i_	29				
000029	RENT	9	4	across	Lease	N	5			29				
000029	ETC	10	1	across	Et cetera	Y	9			29				
000029	LAN	10	5	across	Local area network	Y	18			29				
000029	DISCOURSE	1	2	down	Talk	Y	4			29				
000029	ECHO	1	3	down	Reverb	Y	6			29				
000029	NEXT	6	3	down	Coming up	N	9			29				
000029	PY	1	4	down	<i>	Y	3	Image of a vintage floppy disk	Text under the image: Flop__ disk	29				
000029	MASH	4	4	down	Crush	N	5			29				
000029	C	9	4	down	Carbon	N	6			29				
000029	R	1	5	down	Revolution	Y	10			29				
000029	APPEAR	3	5	down	Emerge	N	6			29				
000029	EBB	1	6	down	Flow back	Y	9			29				
000029	REBEL	5	6	down	Disobedient	N	11			29				
000029	SALMON	1	7	down	<i>	Y	3	Image of a salmon-colored dress	Text under the image: __ color	29				
000029	NA	8	7	down	Not applicable	N	14			29				
000029	STERN	1	8	down	Ship's aft	Y	10			29				
000029	ITN	7	8	down	In the news	Y	11			29				
000030	CARDIAC	2	1	across	Heart-related	Y	13			30				
000030	RULE	3	1	across	King's edict	Y	12			30				
000030	NU	3	6	across	Numerical Unit	N	14			30				
000030	OD	4	1	across	Optical Density	Y	15			30				
000030	NEST	4	4	across	Bird's home	N	11			30				
000030	SIFT	5	1	across	<i>	Y	3	Image of a hand-held sand sifter with sieve	Text under the image: __er	30				
000030	WE	5	6	across	You and I	N	9			30				
000030	SOLACE	6	1	across	Comfort	Y	7			30				
000030	O	7	1	across	Official	Y	8			30				
000030	ALARM	7	3	across	Alert	N	5			30				
000030	VAR	8	1	across	__nish	Y	6			30				
000030	TIA	8	5	across	Spanish aunt	N	12			30				
000030	ELEMENT	9	1	across	Periodic-table entry	Y	20			30				
000030	RY	10	1	across	<i>	Y	3	Image of a berry	text under the image: Ber__	30				
